ID;Especie;Latitude;Longitude;Data;Geraci;Semana
7331;Spheniscus magellanicus;-30,106235;-50,174668;15/06/2012;2;34
7729;Spheniscus magellanicus;-30,114665;-50,178113;15/06/2012;2;34
8433;Spheniscus magellanicus;-30,131641;-50,184811;15/06/2012;2;34
8693;Spheniscus magellanicus;-30,140126;-50,187854;15/06/2012;2;40
9439;Spheniscus magellanicus;-30,170819;-50,199478;15/06/2012;NA;23
9814;Spheniscus magellanicus;-30,191319;-50,207466;15/06/2012;2;46
9815;Spheniscus magellanicus;-30,191319;-50,207466;15/06/2012;2;46
10194;Spheniscus magellanicus;-30,211526;-50,215404;15/06/2012;NA;24
11068;Spheniscus magellanicus;-30,259326;-50,233877;15/06/2012;2;34
12290;Spheniscus magellanicus;-30,32734;-50,261128;15/06/2012;1;24
69;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
70;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
71;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
72;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
73;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
74;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
75;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
76;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
77;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
78;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
79;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
80;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
81;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
82;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
83;Spheniscus magellanicus;-29,361799;-49,738696;22/06/2012;NA;26
257;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;1;26
258;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
259;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
260;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
261;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
262;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
263;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
264;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
265;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
266;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
267;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
268;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
269;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
270;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
271;Spheniscus magellanicus;-29,39234;-49,764255;22/06/2012;NA;26
394;Spheniscus magellanicus;-29,429691;-49,792625;22/06/2012;1;26
551;Spheniscus magellanicus;-29,45933;-49,815795;22/06/2012;1;26
566;Spheniscus magellanicus;-29,458396;-49,81611;22/06/2012;NA;26
567;Spheniscus magellanicus;-29,458396;-49,81611;22/06/2012;NA;26
623;Spheniscus magellanicus;-29,476348;-49,82914;22/06/2012;NA;26
624;Spheniscus magellanicus;-29,476348;-49,82914;22/06/2012;NA;26
655;Spheniscus magellanicus;-29,486263;-49,83719;22/06/2012;NA;26
656;Spheniscus magellanicus;-29,486263;-49,83719;22/06/2012;NA;26
718;Spheniscus magellanicus;-29,501051;-49,84804;22/06/2012;NA;26
719;Spheniscus magellanicus;-29,501051;-49,84804;22/06/2012;NA;26
823;Spheniscus magellanicus;-29,519218;-49,861196;22/06/2012;NA;28
824;Spheniscus magellanicus;-29,519218;-49,861196;22/06/2012;NA;24
837;Spheniscus magellanicus;-29,522678;-49,863723;22/06/2012;NA;25
838;Spheniscus magellanicus;-29,522678;-49,863723;22/06/2012;NA;25
873;Spheniscus magellanicus;-29,53093;-49,869748;22/06/2012;NA;33
874;Spheniscus magellanicus;-29,53093;-49,869748;22/06/2012;NA;33
876;Spheniscus magellanicus;-29,534937;-49,870802;22/06/2012;1;48
898;Spheniscus magellanicus;-29,538511;-49,874523;22/06/2012;NA;25
899;Spheniscus magellanicus;-29,538511;-49,874523;22/06/2012;NA;27
911;Spheniscus magellanicus;-29,541096;-49,876752;22/06/2012;NA;28
912;Spheniscus magellanicus;-29,541096;-49,876752;22/06/2012;NA;31
933;Spheniscus magellanicus;-29,544201;-49,878687;22/06/2012;NA;35
934;Spheniscus magellanicus;-29,544201;-49,878687;22/06/2012;NA;33
942;Spheniscus magellanicus;-29,547478;-49,880967;22/06/2012;NA;26
943;Spheniscus magellanicus;-29,547478;-49,880967;22/06/2012;NA;26
959;Spheniscus magellanicus;-29,550056;-49,883019;22/06/2012;NA;31
960;Spheniscus magellanicus;-29,550056;-49,883019;22/06/2012;NA;41
964;Spheniscus magellanicus;-29,552081;-49,884911;22/06/2012;NA;35
965;Spheniscus magellanicus;-29,552081;-49,884911;22/06/2012;NA;28
968;Spheniscus magellanicus;-29,554513;-49,885974;22/06/2012;NA;29
969;Spheniscus magellanicus;-29,554513;-49,885974;22/06/2012;NA;29
971;Spheniscus magellanicus;-29,556017;-49,887377;22/06/2012;NA;35
972;Spheniscus magellanicus;-29,556017;-49,887377;22/06/2012;NA;35
984;Spheniscus magellanicus;-29,558712;-49,888973;22/06/2012;NA;27
985;Spheniscus magellanicus;-29,558712;-49,888973;22/06/2012;NA;41
1004;Spheniscus magellanicus;-29,564281;-49,893158;22/06/2012;NA;41
1005;Spheniscus magellanicus;-29,564281;-49,893158;22/06/2012;NA;31
1031;Spheniscus magellanicus;-29,570887;-49,89845;22/06/2012;NA;33
1054;Spheniscus magellanicus;-29,575534;-49,901682;22/06/2012;NA;27
1067;Spheniscus magellanicus;-29,580197;-49,904131;22/06/2012;1;28
1117;Spheniscus magellanicus;-29,587901;-49,910152;22/06/2012;NA;25
1133;Spheniscus magellanicus;-29,592759;-49,913734;22/06/2012;NA;38
1134;Spheniscus magellanicus;-29,592759;-49,913734;22/06/2012;NA;29
1135;Spheniscus magellanicus;-29,592759;-49,913734;22/06/2012;NA;24
1136;Spheniscus magellanicus;-29,592759;-49,913734;22/06/2012;NA;24
1252;Spheniscus magellanicus;-29,612332;-49,926377;22/06/2012;NA;32
1741;Spheniscus magellanicus;-29,682479;-49,968423;22/06/2012;4;46
1769;Spheniscus magellanicus;-29,685654;-49,97053;22/06/2012;NA;46
1770;Spheniscus magellanicus;-29,685654;-49,97053;22/06/2012;NA;31
1771;Spheniscus magellanicus;-29,685654;-49,97053;22/06/2012;NA;46
1772;Spheniscus magellanicus;-29,685654;-49,97053;22/06/2012;NA;46
1787;Spheniscus magellanicus;-29,689279;-49,972644;22/06/2012;NA;31
1788;Spheniscus magellanicus;-29,689279;-49,972644;22/06/2012;NA;36
1789;Spheniscus magellanicus;-29,689279;-49,972644;22/06/2012;NA;38
1790;Spheniscus magellanicus;-29,689279;-49,972644;22/06/2012;NA;25
1791;Spheniscus magellanicus;-29,689279;-49,972644;22/06/2012;NA;25
1792;Spheniscus magellanicus;-29,689279;-49,972644;22/06/2012;NA;25
1793;Spheniscus magellanicus;-29,689279;-49,972644;22/06/2012;NA;35
1977;Spheniscus magellanicus;-29,714763;-49,986556;22/06/2012;1;46
1998;Spheniscus magellanicus;-29,714344;-49,986841;22/06/2012;NA;29
1999;Spheniscus magellanicus;-29,714344;-49,986841;22/06/2012;NA;29
2000;Spheniscus magellanicus;-29,714344;-49,986841;22/06/2012;NA;35
2050;Spheniscus magellanicus;-29,72311;-49,991629;22/06/2012;NA;39
2051;Spheniscus magellanicus;-29,72311;-49,991629;22/06/2012;NA;33
2080;Spheniscus magellanicus;-29,728116;-49,994359;22/06/2012;NA;27
2081;Spheniscus magellanicus;-29,728116;-49,994359;22/06/2012;NA;27
2145;Spheniscus magellanicus;-29,738052;-49,99992;22/06/2012;NA;33
2146;Spheniscus magellanicus;-29,738052;-49,99992;22/06/2012;NA;33
2147;Spheniscus magellanicus;-29,738052;-49,99992;22/06/2012;NA;33
2293;Spheniscus magellanicus;-29,76662;-50,015203;22/06/2012;NA;35
2311;Spheniscus magellanicus;-29,769564;-50,016986;22/06/2012;NA;44
2329;Spheniscus magellanicus;-29,77235;-50,018477;22/06/2012;NA;46
2364;Spheniscus magellanicus;-29,779106;-50,021768;22/06/2012;NA;50
2398;Spheniscus magellanicus;-29,781915;-50,023127;22/06/2012;NA;43
2500;Spheniscus magellanicus;-29,796071;-50,030679;22/06/2012;2;46
2960;Spheniscus magellanicus;-29,845083;-50,056884;22/06/2012;2;35
3071;Spheniscus magellanicus;-29,853432;-50,060997;22/06/2012;1;44
3318;Spheniscus magellanicus;-29,878504;-50,072673;22/06/2012;2;13
3585;Spheniscus magellanicus;-29,898554;-50,082821;22/06/2012;3;27
3586;Spheniscus magellanicus;-29,898554;-50,082821;22/06/2012;3;27
3587;Spheniscus magellanicus;-29,898554;-50,082821;22/06/2012;3;27
3588;Spheniscus magellanicus;-29,898554;-50,082821;22/06/2012;2;29
3671;Spheniscus magellanicus;-29,907088;-50,086832;22/06/2012;3;35
3955;Spheniscus magellanicus;-29,930194;-50,097796;22/06/2012;2;27
3956;Spheniscus magellanicus;-29,930194;-50,097796;22/06/2012;2;27
3981;Spheniscus magellanicus;-29,933977;-50,099466;22/06/2012;NA;38
4034;Spheniscus magellanicus;-29,937145;-50,100964;22/06/2012;NA;27
4064;Spheniscus magellanicus;-29,940315;-50,102467;22/06/2012;NA;44
4169;Spheniscus magellanicus;-29,947518;-50,105935;22/06/2012;NA;35
4212;Spheniscus magellanicus;-29,951243;-50,107553;22/06/2012;NA;41
4372;Spheniscus magellanicus;-29,958617;-50,11097;22/06/2012;NA;39
4394;Spheniscus magellanicus;-29,961511;-50,112181;22/06/2012;NA;45
4623;Spheniscus magellanicus;-29,99913;-50,128631;29/06/2012;NA;34
4638;Spheniscus magellanicus;-30,000803;-50,129243;29/06/2012;NA;41
4663;Spheniscus magellanicus;-30,002757;-50,129979;29/06/2012;NA;34
4761;Spheniscus magellanicus;-30,006538;-50,131754;29/06/2012;NA;34
5667;Spheniscus magellanicus;-30,057561;-50,154371;29/06/2012;NA;30
5920;Spheniscus magellanicus;-30,068203;-50,158931;29/06/2012;NA;33
5921;Spheniscus magellanicus;-30,068203;-50,158931;29/06/2012;NA;29
7088;Spheniscus magellanicus;-30,097404;-50,171322;29/06/2012;NA;24
7089;Spheniscus magellanicus;-30,097404;-50,171322;29/06/2012;NA;26
7090;Spheniscus magellanicus;-30,097404;-50,171322;29/06/2012;NA;28
7091;Spheniscus magellanicus;-30,097404;-50,171322;29/06/2012;NA;28
7092;Spheniscus magellanicus;-30,097404;-50,171322;29/06/2012;NA;28
7093;Spheniscus magellanicus;-30,097404;-50,171322;29/06/2012;NA;28
8103;Spheniscus magellanicus;-30,123104;-50,181332;29/06/2012;NA;34
8694;Spheniscus magellanicus;-30,140126;-50,187854;29/06/2012;NA;35
8875;Spheniscus magellanicus;-30,145637;-50,189778;29/06/2012;NA;34
8876;Spheniscus magellanicus;-30,145637;-50,189778;29/06/2012;NA;34
8877;Spheniscus magellanicus;-30,145637;-50,189778;29/06/2012;NA;34
8878;Spheniscus magellanicus;-30,145637;-50,189778;29/06/2012;NA;34
8879;Spheniscus magellanicus;-30,145637;-50,189778;29/06/2012;NA;34
8880;Spheniscus magellanicus;-30,145637;-50,189778;29/06/2012;NA;34
9046;Spheniscus magellanicus;-30,152119;-50,192305;29/06/2012;NA;40
9047;Spheniscus magellanicus;-30,152119;-50,192305;29/06/2012;NA;40
9048;Spheniscus magellanicus;-30,152119;-50,192305;29/06/2012;NA;17
9049;Spheniscus magellanicus;-30,152119;-50,192305;29/06/2012;NA;45
9563;Spheniscus magellanicus;-30,176775;-50,20197;29/06/2012;NA;29
9588;Spheniscus magellanicus;-30,17897;-50,202751;29/06/2012;NA;35
9707;Spheniscus magellanicus;-30,182797;-50,204493;29/06/2012;NA;45
9736;Spheniscus magellanicus;-30,185182;-50,205364;29/06/2012;NA;37
10119;Spheniscus magellanicus;-30,207122;-50,213915;29/06/2012;NA;25
10195;Spheniscus magellanicus;-30,211526;-50,215404;29/06/2012;NA;24
10311;Spheniscus magellanicus;-30,21595;-50,217144;29/06/2012;NA;46
10392;Spheniscus magellanicus;-30,221565;-50,219206;29/06/2012;NA;37
10519;Spheniscus magellanicus;-30,224719;-50,220394;29/06/2012;NA;32
10539;Spheniscus magellanicus;-30,226583;-50,221043;29/06/2012;NA;34
10585;Spheniscus magellanicus;-30,229626;-50,222199;29/06/2012;NA;47
10680;Spheniscus magellanicus;-30,233261;-50,223617;29/06/2012;NA;34
10918;Spheniscus magellanicus;-30,24846;-50,229784;29/06/2012;NA;49
11031;Spheniscus magellanicus;-30,254648;-50,232253;29/06/2012;NA;26
11067;Spheniscus magellanicus;-30,258909;-50,233871;29/06/2012;NA;28
11160;Spheniscus magellanicus;-30,263388;-50,235657;29/06/2012;NA;34
11180;Spheniscus magellanicus;-30,267153;-50,237063;29/06/2012;NA;28
11276;Spheniscus magellanicus;-30,271643;-50,238954;29/06/2012;NA;41
11503;Spheniscus magellanicus;-30,289832;-50,246368;29/06/2012;NA;36
11504;Spheniscus magellanicus;-30,289832;-50,246368;29/06/2012;NA;42
11505;Spheniscus magellanicus;-30,289832;-50,246368;29/06/2012;NA;46
11643;Spheniscus magellanicus;-30,294218;-50,248198;29/06/2012;NA;23
11644;Spheniscus magellanicus;-30,294218;-50,248198;29/06/2012;NA;23
11645;Spheniscus magellanicus;-30,294218;-50,248198;29/06/2012;NA;24
11669;Spheniscus magellanicus;-30,297945;-50,249543;29/06/2012;NA;25
11670;Spheniscus magellanicus;-30,297945;-50,249543;29/06/2012;NA;29
11671;Spheniscus magellanicus;-30,297945;-50,249543;29/06/2012;NA;29
11724;Spheniscus magellanicus;-30,301725;-50,251121;29/06/2012;NA;45
11725;Spheniscus magellanicus;-30,301725;-50,251121;29/06/2012;NA;35
12453;Spheniscus magellanicus;-30,333436;-50,263792;29/06/2012;NA;26
12454;Spheniscus magellanicus;-30,333436;-50,263792;29/06/2012;NA;29
12895;Spheniscus magellanicus;-30,359214;-50,273739;29/06/2012;NA;47
12896;Spheniscus magellanicus;-30,359214;-50,273739;29/06/2012;NA;35
12897;Spheniscus magellanicus;-30,359214;-50,273739;29/06/2012;NA;45
12966;Spheniscus magellanicus;-30,363378;-50,275405;29/06/2012;NA;38
12967;Spheniscus magellanicus;-30,363378;-50,275405;29/06/2012;NA;45
12968;Spheniscus magellanicus;-30,363378;-50,275405;29/06/2012;NA;47
13074;Spheniscus magellanicus;-30,370594;-50,27787;29/06/2012;NA;38
13075;Spheniscus magellanicus;-30,370594;-50,27787;29/06/2012;NA;35
13076;Spheniscus magellanicus;-30,370594;-50,27787;29/06/2012;NA;31
13077;Spheniscus magellanicus;-30,370594;-50,27787;29/06/2012;NA;40
13221;Spheniscus magellanicus;-30,380698;-50,281378;29/06/2012;NA;28
13222;Spheniscus magellanicus;-30,380698;-50,281378;29/06/2012;NA;13
13223;Spheniscus magellanicus;-30,380698;-50,281378;29/06/2012;NA;45
13224;Spheniscus magellanicus;-30,380698;-50,281378;29/06/2012;NA;48
13661;Spheniscus magellanicus;-30,400154;-50,288429;29/06/2012;2;28
52;Spheniscus magellanicus;-29,358905;-49,736069;05/07/2012;3;28
356;Spheniscus magellanicus;-29,41754;-49,783237;05/07/2012;2;28
575;Spheniscus magellanicus;-29,462095;-49,818186;05/07/2012;3;28
815;Spheniscus magellanicus;-29,519498;-49,860437;05/07/2012;2;36
956;Spheniscus magellanicus;-29,549711;-49,882575;05/07/2012;2;32
1468;Spheniscus magellanicus;-29,648685;-49,948783;05/07/2012;NA;33
1492;Spheniscus magellanicus;-29,650801;-49,950101;05/07/2012;NA;35
1572;Spheniscus magellanicus;-29,660803;-49,956026;05/07/2012;NA;41
1734;Spheniscus magellanicus;-29,680019;-49,967287;05/07/2012;NA;26
3512;Spheniscus magellanicus;-29,895106;-50,080805;05/07/2012;3;30
3608;Spheniscus magellanicus;-29,900769;-50,083948;05/07/2012;NA;34
4555;Spheniscus magellanicus;-29,991166;-50,12541;12/07/2012;NA;36
4556;Spheniscus magellanicus;-29,991166;-50,12541;12/07/2012;NA;32
4557;Spheniscus magellanicus;-29,991166;-50,12541;12/07/2012;NA;33
4558;Spheniscus magellanicus;-29,991166;-50,12541;12/07/2012;NA;44
4559;Spheniscus magellanicus;-29,991166;-50,12541;12/07/2012;NA;28
4560;Spheniscus magellanicus;-29,991166;-50,12541;12/07/2012;NA;38
4561;Spheniscus magellanicus;-29,991166;-50,12541;12/07/2012;NA;34
4562;Spheniscus magellanicus;-29,991166;-50,12541;12/07/2012;NA;42
4571;Spheniscus magellanicus;-29,992686;-50,126054;12/07/2012;NA;27
4572;Spheniscus magellanicus;-29,992686;-50,126054;12/07/2012;NA;27
4573;Spheniscus magellanicus;-29,992686;-50,126054;12/07/2012;NA;35
4574;Spheniscus magellanicus;-29,992686;-50,126054;12/07/2012;NA;35
4575;Spheniscus magellanicus;-29,992686;-50,126054;12/07/2012;NA;39
4576;Spheniscus magellanicus;-29,992686;-50,126054;12/07/2012;NA;43
4577;Spheniscus magellanicus;-29,992686;-50,126054;12/07/2012;NA;43
4578;Spheniscus magellanicus;-29,992686;-50,126054;12/07/2012;NA;45
4586;Spheniscus magellanicus;-29,993965;-50,126596;12/07/2012;NA;31
4587;Spheniscus magellanicus;-29,993965;-50,126596;12/07/2012;NA;31
4588;Spheniscus magellanicus;-29,993965;-50,126596;12/07/2012;NA;33
4589;Spheniscus magellanicus;-29,993965;-50,126596;12/07/2012;NA;33
4590;Spheniscus magellanicus;-29,993965;-50,126596;12/07/2012;NA;33
4591;Spheniscus magellanicus;-29,993965;-50,126596;12/07/2012;NA;33
4592;Spheniscus magellanicus;-29,993965;-50,126596;12/07/2012;NA;43
4593;Spheniscus magellanicus;-29,993965;-50,126596;12/07/2012;NA;43
4597;Spheniscus magellanicus;-29,995545;-50,127311;12/07/2012;NA;35
4598;Spheniscus magellanicus;-29,995545;-50,127311;12/07/2012;NA;38
4599;Spheniscus magellanicus;-29,995545;-50,127311;12/07/2012;NA;38
4600;Spheniscus magellanicus;-29,995545;-50,127311;12/07/2012;NA;34
4601;Spheniscus magellanicus;-29,995545;-50,127311;12/07/2012;NA;34
4602;Spheniscus magellanicus;-29,995545;-50,127311;12/07/2012;NA;27
4603;Spheniscus magellanicus;-29,995545;-50,127311;12/07/2012;NA;43
4604;Spheniscus magellanicus;-29,995545;-50,127311;12/07/2012;NA;41
4613;Spheniscus magellanicus;-29,997356;-50,128046;12/07/2012;NA;33
4614;Spheniscus magellanicus;-29,997356;-50,128046;12/07/2012;NA;33
4615;Spheniscus magellanicus;-29,997356;-50,128046;12/07/2012;NA;13
4616;Spheniscus magellanicus;-29,997356;-50,128046;12/07/2012;NA;50
4617;Spheniscus magellanicus;-29,997356;-50,128046;12/07/2012;NA;44
4618;Spheniscus magellanicus;-29,997356;-50,128046;12/07/2012;NA;50
4619;Spheniscus magellanicus;-29,997356;-50,128046;12/07/2012;NA;38
4620;Spheniscus magellanicus;-29,997356;-50,128046;12/07/2012;NA;38
4624;Spheniscus magellanicus;-29,99913;-50,128631;12/07/2012;NA;44
4625;Spheniscus magellanicus;-29,99913;-50,128631;12/07/2012;NA;42
4626;Spheniscus magellanicus;-29,99913;-50,128631;12/07/2012;NA;44
4627;Spheniscus magellanicus;-29,99913;-50,128631;12/07/2012;NA;34
4628;Spheniscus magellanicus;-29,99913;-50,128631;12/07/2012;NA;36
4629;Spheniscus magellanicus;-29,99913;-50,128631;12/07/2012;NA;30
4630;Spheniscus magellanicus;-29,99913;-50,128631;12/07/2012;NA;38
4631;Spheniscus magellanicus;-29,99913;-50,128631;12/07/2012;NA;50
4639;Spheniscus magellanicus;-30,000803;-50,129243;12/07/2012;NA;32
4640;Spheniscus magellanicus;-30,000803;-50,129243;12/07/2012;NA;38
4641;Spheniscus magellanicus;-30,000803;-50,129243;12/07/2012;NA;33
4642;Spheniscus magellanicus;-30,000803;-50,129243;12/07/2012;NA;34
4643;Spheniscus magellanicus;-30,000803;-50,129243;12/07/2012;NA;33
4644;Spheniscus magellanicus;-30,000803;-50,129243;12/07/2012;NA;44
4645;Spheniscus magellanicus;-30,000803;-50,129243;12/07/2012;NA;23
4646;Spheniscus magellanicus;-30,000803;-50,129243;12/07/2012;NA;33
4664;Spheniscus magellanicus;-30,002757;-50,129979;12/07/2012;NA;34
4665;Spheniscus magellanicus;-30,002757;-50,129979;12/07/2012;NA;43
4666;Spheniscus magellanicus;-30,002757;-50,129979;12/07/2012;NA;30
4667;Spheniscus magellanicus;-30,002757;-50,129979;12/07/2012;NA;50
4668;Spheniscus magellanicus;-30,002757;-50,129979;12/07/2012;NA;33
4669;Spheniscus magellanicus;-30,002757;-50,129979;12/07/2012;NA;43
4670;Spheniscus magellanicus;-30,002757;-50,129979;12/07/2012;NA;23
4671;Spheniscus magellanicus;-30,002757;-50,129979;12/07/2012;NA;39
4762;Spheniscus magellanicus;-30,006538;-50,131754;12/07/2012;NA;34
4763;Spheniscus magellanicus;-30,006538;-50,131754;12/07/2012;NA;43
4764;Spheniscus magellanicus;-30,006538;-50,131754;12/07/2012;NA;44
4765;Spheniscus magellanicus;-30,006538;-50,131754;12/07/2012;NA;50
4766;Spheniscus magellanicus;-30,006538;-50,131754;12/07/2012;NA;29
4767;Spheniscus magellanicus;-30,006538;-50,131754;12/07/2012;NA;38
4768;Spheniscus magellanicus;-30,006538;-50,131754;12/07/2012;NA;50
4769;Spheniscus magellanicus;-30,006538;-50,131754;12/07/2012;NA;38
4798;Spheniscus magellanicus;-30,009035;-50,132935;12/07/2012;NA;43
4799;Spheniscus magellanicus;-30,009035;-50,132935;12/07/2012;NA;43
4800;Spheniscus magellanicus;-30,009035;-50,132935;12/07/2012;NA;45
4801;Spheniscus magellanicus;-30,009035;-50,132935;12/07/2012;NA;27
4802;Spheniscus magellanicus;-30,009035;-50,132935;12/07/2012;NA;27
4803;Spheniscus magellanicus;-30,009035;-50,132935;12/07/2012;NA;27
4804;Spheniscus magellanicus;-30,009035;-50,132935;12/07/2012;NA;27
4805;Spheniscus magellanicus;-30,009035;-50,132935;12/07/2012;NA;31
4955;Spheniscus magellanicus;-30,019357;-50,137769;12/07/2012;NA;41
4956;Spheniscus magellanicus;-30,019357;-50,137769;12/07/2012;NA;41
4957;Spheniscus magellanicus;-30,019357;-50,137769;12/07/2012;NA;17
4958;Spheniscus magellanicus;-30,019357;-50,137769;12/07/2012;NA;23
4959;Spheniscus magellanicus;-30,019357;-50,137769;12/07/2012;NA;23
4960;Spheniscus magellanicus;-30,019357;-50,137769;12/07/2012;NA;23
4961;Spheniscus magellanicus;-30,019357;-50,137769;12/07/2012;NA;23
4962;Spheniscus magellanicus;-30,019357;-50,137769;12/07/2012;NA;25
5034;Spheniscus magellanicus;-30,021765;-50,139018;12/07/2012;NA;38
5035;Spheniscus magellanicus;-30,021765;-50,139018;12/07/2012;NA;30
5036;Spheniscus magellanicus;-30,021765;-50,139018;12/07/2012;NA;38
5037;Spheniscus magellanicus;-30,021765;-50,139018;12/07/2012;NA;30
5038;Spheniscus magellanicus;-30,021765;-50,139018;12/07/2012;NA;43
5039;Spheniscus magellanicus;-30,021765;-50,139018;12/07/2012;NA;30
5040;Spheniscus magellanicus;-30,021765;-50,139018;12/07/2012;NA;38
5041;Spheniscus magellanicus;-30,021765;-50,139018;12/07/2012;NA;43
5100;Spheniscus magellanicus;-30,026324;-50,140965;12/07/2012;NA;38
5101;Spheniscus magellanicus;-30,026324;-50,140965;12/07/2012;NA;30
5157;Spheniscus magellanicus;-30,029717;-50,14231;12/07/2012;3;45
5672;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;44
5673;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;44
5674;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;44
5675;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;44
5676;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;46
5677;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5678;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5679;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5680;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5681;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5682;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5683;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5684;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5685;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5686;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5687;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5688;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5689;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5690;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5691;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5692;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5693;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5694;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5695;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;32
5696;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;42
5697;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;42
5698;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;42
5699;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;42
5700;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;42
5701;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;23
5702;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;23
5703;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;24
5704;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;28
5705;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;45
5706;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;28
5707;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;28
5708;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;38
5709;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;38
5710;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;34
5711;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;35
5712;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;31
5713;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;38
5714;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;29
5715;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;29
5716;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;29
5717;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;29
5718;Spheniscus magellanicus;-30,05761;-50,15453;12/07/2012;NA;29
