ID;Especie;Latitude;Longitude;Data;Geraci;Semana
694;Puffinus puffinus;-30,363378;-50,275405;27/07/2022;3;31
695;Puffinus puffinus;-30,009144;-50,133473;12/08/2022;4;33
696;Puffinus puffinus;-29,712336;-49,986002;17/08/2022;5;34
697;Puffinus puffinus;-29,600464;-49,918934;17/08/2022;4;34
698;Puffinus puffinus;-29,954079;-50,109248;18/10/2022;3;43
699;Puffinus puffinus;-29,948148;-50,106424;18/10/2022;3;43
700;Puffinus puffinus;-29,945381;-50,105248;18/10/2022;2;43
701;Puffinus puffinus;-29,943382;-50,104188;18/10/2022;4;43
702;Puffinus puffinus;-29,948844;-50,106804;25/10/2022;4;44
703;Puffinus puffinus;-29,935107;-50,100262;25/10/2022;2;44
704;Puffinus puffinus;-29,935003;-50,100268;25/10/2022;4;44
705;Puffinus puffinus;-29,916367;-50,091557;25/10/2022;4;44
706;Puffinus puffinus;-29,88049;-50,074547;25/10/2022;4;44
707;Puffinus puffinus;-29,870389;-50,069317;25/10/2022;3;44
708;Puffinus puffinus;-29,860568;-50,064888;25/10/2022;4;44
709;Puffinus puffinus;-29,858225;-50,063475;25/10/2022;4;44
710;Puffinus puffinus;-29,856163;-50,062731;25/10/2022;3;44
711;Puffinus puffinus;-29,8503;-50,059885;25/10/2022;4;44
712;Puffinus puffinus;-29,850139;-50,059829;25/10/2022;4;44
713;Puffinus puffinus;-29,830081;-50,049324;25/10/2022;4;44
714;Puffinus puffinus;-29,826204;-50,047257;25/10/2022;3;44
715;Puffinus puffinus;-29,814426;-50,040941;25/10/2022;4;44
716;Puffinus puffinus;-29,798555;-50,032364;25/10/2022;4;44
717;Puffinus puffinus;-29,797105;-50,031766;25/10/2022;4;44
718;Puffinus puffinus;-29,767656;-50,016142;25/10/2022;4;44
719;Puffinus puffinus;-29,765327;-50,015048;25/10/2022;2;44
720;Puffinus puffinus;-29,757675;-50,010879;25/10/2022;4;44
721;Puffinus puffinus;-29,747364;-50,005531;25/10/2022;4;44
722;Puffinus puffinus;-29,743551;-50,003384;25/10/2022;4;44
723;Puffinus puffinus;-29,719866;-49,990038;25/10/2022;4;44
724;Puffinus puffinus;-29,704095;-49,981573;25/10/2022;4;44
725;Puffinus puffinus;-29,683441;-49,969659;25/10/2022;4;44
726;Puffinus puffinus;-29,628555;-49,936801;25/10/2022;4;44
727;Puffinus puffinus;-29,623151;-49,933317;25/10/2022;4;44
728;Puffinus puffinus;-29,620503;-49,931883;25/10/2022;4;44
729;Puffinus puffinus;-29,604293;-49,921348;25/10/2022;4;44
730;Puffinus puffinus;-29,589604;-49,911522;25/10/2022;4;44
731;Puffinus puffinus;-30,000155;-50,129376;04/11/2022;4;45
732;Puffinus puffinus;-30,010558;-50,134277;04/11/2022;5;45
733;Puffinus puffinus;-30,016081;-50,137004;04/11/2022;5;45
734;Puffinus puffinus;-30,016969;-50,13735;04/11/2022;5;45
735;Puffinus puffinus;-30,025853;-50,141126;04/11/2022;5;45
736;Puffinus puffinus;-30,050017;-50,151878;04/11/2022;3;45
737;Puffinus puffinus;-30,052575;-50,152838;04/11/2022;5;45
738;Puffinus puffinus;-30,056015;-50,154246;04/11/2022;5;45
739;Puffinus puffinus;-30,063416;-50,157397;04/11/2022;5;45
740;Puffinus puffinus;-30,070879;-50,160646;04/11/2022;5;45
741;Puffinus puffinus;-30,085125;-50,166582;04/11/2022;5;45
742;Puffinus puffinus;-30,085766;-50,16693;04/11/2022;4;45
743;Puffinus puffinus;-30,103387;-50,174004;04/11/2022;4;45
744;Puffinus puffinus;-30,113699;-50,178356;04/11/2022;5;45
745;Puffinus puffinus;-30,117992;-50,17996;04/11/2022;3;45
746;Puffinus puffinus;-30,131892;-50,185398;04/11/2022;5;45
747;Puffinus puffinus;-30,139993;-50,188459;04/11/2022;5;45
748;Puffinus puffinus;-30,143395;-50,189315;04/11/2022;4;45
749;Puffinus puffinus;-30,147088;-50,190498;04/11/2022;5;45
750;Puffinus puffinus;-30,157157;-50,194858;04/11/2022;5;45
751;Puffinus puffinus;-30,173545;-50,201204;04/11/2022;5;45
752;Puffinus puffinus;-30,227827;-50,222012;04/11/2022;5;45
753;Puffinus puffinus;-30,254941;-50,232864;04/11/2022;5;45
754;Puffinus puffinus;-30,265086;-50,236688;04/11/2022;5;45
755;Puffinus puffinus;-30,268019;-50,237917;04/11/2022;5;45
756;Puffinus puffinus;-30,275354;-50,240894;04/11/2022;5;45
757;Puffinus puffinus;-30,28238;-50,243899;04/11/2022;5;45
758;Puffinus puffinus;-30,284466;-50,244634;04/11/2022;5;45
759;Puffinus puffinus;-30,299729;-50,250599;04/11/2022;5;45
760;Puffinus puffinus;-30,300762;-50,251139;04/11/2022;4;45
761;Puffinus puffinus;-30,311042;-50,254846;04/11/2022;2;45
762;Puffinus puffinus;-30,312114;-50,255646;04/11/2022;5;45
763;Puffinus puffinus;-30,313902;-50,256429;04/11/2022;5;45
764;Puffinus puffinus;-30,314119;-50,256512;04/11/2022;5;45
765;Puffinus puffinus;-30,327388;-50,261668;04/11/2022;5;45
766;Puffinus puffinus;-30,362319;-50,275137;04/11/2022;5;45
767;Puffinus puffinus;-30,362727;-50,275256;04/11/2022;4;45
768;Puffinus puffinus;-30,362861;-50,275306;04/11/2022;5;45
769;Puffinus puffinus;-30,363355;-50,275563;04/11/2022;5;45
770;Puffinus puffinus;-30,363374;-50,275577;04/11/2022;5;45
771;Puffinus puffinus;-30,400592;-50,288748;04/11/2022;5;45
772;Puffinus puffinus;-29.957.864;-50.110.782;11/11/2022;4;46
773;Puffinus puffinus;-29.950.896;-50.107.615;11/11/2022;4;46
774;Puffinus puffinus;-29.934.381;-50.099.986;11/11/2022;4;46
775;Puffinus puffinus;-29.924.066;-50.094.960;11/11/2022;4;46
776;Puffinus puffinus;-29.921.093;-50.093.895;11/11/2022;3;46
777;Puffinus puffinus;-29.909.352;-50.088.132;11/11/2022;5;46
778;Puffinus puffinus;-29.908.603;-50.087.564;11/11/2022;4;46
779;Puffinus puffinus;-29.886.202;-50.077.097;11/11/2022;4;46
780;Puffinus puffinus;-29.865.749;-50.067.525;11/11/2022;4;46
781;Puffinus puffinus;-29.853.950;-50.061.558;11/11/2022;4;46
782;Puffinus puffinus;-29.847.689;-50.058.319;11/11/2022;3;46
783;Puffinus puffinus;-29,837494;-50,052944;11/11/2022;4;46
784;Puffinus puffinus;-29,831612;-50,050048;11/11/2022;3;46
785;Puffinus puffinus;-29,823988;-50,04586;11/11/2022;4;46
786;Puffinus puffinus;-29,766262;-50,015283;11/11/2022;4;46
787;Puffinus puffinus;-29,75213;-50,007878;11/11/2022;4;46
788;Puffinus puffinus;-29,751093;-50,007313;11/11/2022;4;46
789;Puffinus puffinus;-29,743287;-50,002875;11/11/2022;4;46
790;Puffinus puffinus;-29,723702;-49,992033;11/11/2022;4;46
791;Puffinus puffinus;-29,703985;-49,981223;11/11/2022;4;46
792;Puffinus puffinus;-29,693159;-49,975157;11/11/2022;4;46
793;Puffinus puffinus;-29,677451;-49,965837;11/11/2022;4;46
794;Puffinus puffinus;-29,670987;-49,962108;11/11/2022;4;46
795;Puffinus puffinus;-29,655609;-49,953072;11/11/2022;4;46
796;Puffinus puffinus;-29,652036;-49,950905;11/11/2022;5;46
797;Puffinus puffinus;-29,645982;-49,947214;11/11/2022;4;46
798;Puffinus puffinus;-29,644138;-49,946253;11/11/2022;4;46
799;Puffinus puffinus;-29,620459;-49,931743;11/11/2022;4;46
800;Puffinus puffinus;-29,618222;-49,929911;11/11/2022;4;46
801;Puffinus puffinus;-29,613676;-49,927218;11/11/2022;4;46
802;Puffinus puffinus;-29,612281;-49,926401;11/11/2022;5;46
803;Puffinus puffinus;-29,605554;-49,921938;11/11/2022;4;46
804;Puffinus puffinus;-29,605154;-49,921704;11/11/2022;4;46
805;Puffinus puffinus;-29,603896;-49,921011;11/11/2022;4;46
806;Puffinus puffinus;-29,603191;-49,920559;11/11/2022;4;46
807;Puffinus puffinus;-29,603195;-49,920628;11/11/2022;4;46
808;Puffinus puffinus;-29,601173;-49,919297;11/11/2022;4;46
809;Puffinus puffinus;-29,593033;-49,913833;11/11/2022;4;46
810;Puffinus puffinus;-29,584692;-49,907823;11/11/2022;4;46
811;Puffinus puffinus;-29,578903;-49,903926;11/11/2022;4;46
812;Puffinus puffinus;-29,56944;-49,897004;11/11/2022;4;46
813;Puffinus puffinus;-29,560023;-49,890371;11/11/2022;4;46
814;Puffinus puffinus;-29,558346;-49,889382;11/11/2022;4;46
815;Puffinus puffinus;-29,558043;-49,889034;11/11/2022;3;46
816;Puffinus puffinus;-29,548333;-49,88196;11/11/2022;4;46
817;Puffinus puffinus;-29,539837;-49,875777;11/11/2022;4;46
818;Puffinus puffinus;-29,533763;-49,871391;11/11/2022;4;46
819;Puffinus puffinus;-29,531433;-49,869599;11/11/2022;4;46
820;Puffinus puffinus;-29,529943;-49,8686;11/11/2022;4;46
821;Puffinus puffinus;-29,528544;-49,867618;11/11/2022;4;46
822;Puffinus puffinus;-29,528052;-49,867213;11/11/2022;4;46
823;Puffinus puffinus;-29,524829;-49,86515;11/11/2022;4;46
824;Puffinus puffinus;-29,523915;-49,864225;11/11/2022;4;46
825;Puffinus puffinus;-29,513971;-49,857332;11/11/2022;4;46
826;Puffinus puffinus;-29,510161;-49,854402;11/11/2022;4;46
827;Puffinus puffinus;-29,507721;-49,852712;11/11/2022;3;46
828;Puffinus puffinus;-30,029499;-50,142506;16/11/2022;4;47
829;Puffinus puffinus;-30,035073;-50,144946;16/11/2022;4;47
830;Puffinus puffinus;-30,050829;-50,152102;16/11/2022;4;47
831;Puffinus puffinus;-30,052342;-50,152525;16/11/2022;5;47
832;Puffinus puffinus;-30,071374;-50,160691;16/11/2022;5;47
833;Puffinus puffinus;-30,074733;-50,162062;16/11/2022;5;47
834;Puffinus puffinus;-30,07557;-50,162309;16/11/2022;5;47
835;Puffinus puffinus;-30,082351;-50,165232;16/11/2022;5;47
836;Puffinus puffinus;-30,106116;-50,174903;16/11/2022;5;47
837;Puffinus puffinus;-30,113928;-50,178104;16/11/2022;4;47
838;Puffinus puffinus;-30,136069;-50,186721;16/11/2022;5;47
839;Puffinus puffinus;-30,155571;-50,193852;16/11/2022;5;47
840;Puffinus puffinus;-30,168646;-50,199076;16/11/2022;5;47
841;Puffinus puffinus;-30,182196;-50,204341;16/11/2022;5;47
842;Puffinus puffinus;-30,210697;-50,215372;16/11/2022;4;47
843;Puffinus puffinus;-30,224756;-50,220595;16/11/2022;5;47
844;Puffinus puffinus;-30,229187;-50,222236;16/11/2022;5;47
845;Puffinus puffinus;-30,307733;-50,253623;16/11/2022;5;47
846;Puffinus puffinus;-30,310691;-50,254845;16/11/2022;5;47
847;Puffinus puffinus;-30,333211;-50,263722;16/11/2022;5;47
848;Puffinus puffinus;-30,340112;-50,266424;16/11/2022;5;47
849;Puffinus puffinus;-30.047.937;-50.150.546;06/12/2022;4;50
850;Puffinus puffinus;-30,24294;-50,22754;06/12/2022;2;50
851;Puffinus puffinus;NA;NA;06/12/2022;5;50
852;Puffinus puffinus;-29.530.188;-49.868.713;14/12/2022;4;51
853;Puffinus puffinus;-29.363.078;-49.739.713;14/12/2022;2;51
854;Puffinus puffinus;-30,198734;-50,210567;05/01/2023;4;2
855;Puffinus puffinus;-30.331.739;-50.263.449;23/02/2023;2;9
856;Puffinus puffinus;-29,986564;-50,123566;06/09/2023;4;37
857;Puffinus puffinus;-30,06343;-50,157366;06/09/2023;4;37
858;Puffinus puffinus;-30,081934;-50,165202;06/09/2023;4;37
859;Puffinus puffinus;-30,11743;-50,17928;06/09/2023;3;37
860;Puffinus puffinus;-29,965829;-50,114349;12/09/2023;5;38
861;Puffinus puffinus;-29,932883;-50,099266;12/09/2023;4;38
862;Puffinus puffinus;-29,862455;-50,065707;12/09/2023;4;38
863;Puffinus puffinus;-30,049064;-50,151351;28/09/2023;3;40
864;Puffinus puffinus;-30,083612;-50,166005;28/09/2023;3;40
865;Puffinus puffinus;-30,091167;-50,169045;28/09/2023;4;40
866;Puffinus puffinus;-30,101336;-50,173131;28/09/2023;5;40
867;Puffinus puffinus;-30,13841;-50,187756;28/09/2023;3;40
868;Puffinus puffinus;-30,178791;-50,203038;28/09/2023;3;40
869;Puffinus puffinus;-30,241459;-50,227435;28/09/2023;4;40
870;Puffinus puffinus;-30,315628;-50,256892;28/09/2023;4;40
871;Puffinus puffinus;-29,895265;-50,081469;10/10/2023;3;42
872;Puffinus puffinus;-29,875766;-50,072359;10/10/2023;3;42
873;Puffinus puffinus;-29,871097;-50,06992;10/10/2023;3;42
874;Puffinus puffinus;-29,86696;-50,068078;10/10/2023;4;42
875;Puffinus puffinus;-29,859305;-50,064289;10/10/2023;4;42
876;Puffinus puffinus;-29,855873;-50,062621;10/10/2023;4;42
877;Puffinus puffinus;-29,80526;-50,036217;10/10/2023;4;42
878;Puffinus puffinus;-29,804029;-50,035319;10/10/2023;4;42
879;Puffinus puffinus;-29,803119;-50,035027;10/10/2023;2;42
880;Puffinus puffinus;-29,720812;-49,990622;10/10/2023;3;42
881;Puffinus puffinus;-29,664166;-49,958333;10/10/2023;2;42
882;Puffinus puffinus;-29,60408;-49,921344;10/10/2023;3;42
883;Puffinus puffinus;-29,557047;-49,888455;10/10/2023;3;42
884;Puffinus puffinus;-29,537911;-49,874655;10/10/2023;3;42
885;Puffinus puffinus;-29,535891;-49,872966;10/10/2023;3;42
886;Puffinus puffinus;-29,99669;-50,127954;01/11/2023;3;45
887;Puffinus puffinus;-30,01039;-50,133993;01/11/2023;3;45
888;Puffinus puffinus;-30,011509;-50,13449;01/11/2023;3;45
889;Puffinus puffinus;-30,019397;-50,138051;01/11/2023;3;45
890;Puffinus puffinus;-30,049895;-50,151683;01/11/2023;2;45
891;Puffinus puffinus;-30,052453;-50,152513;01/11/2023;3;45
892;Puffinus puffinus;-30,054276;-50,153306;01/11/2023;3;45
893;Puffinus puffinus;-30,056851;-50,154464;01/11/2023;4;45
894;Puffinus puffinus;-30,070927;-50,160452;01/11/2023;2;45
895;Puffinus puffinus;-30,071042;-50,16062;01/11/2023;4;45
896;Puffinus puffinus;-30,072415;-50,16111;01/11/2023;3;45
897;Puffinus puffinus;-30,07403;-50,161866;01/11/2023;3;45
898;Puffinus puffinus;-30,081374;-50,164837;01/11/2023;2;45
899;Puffinus puffinus;-30,085103;-50,16636;01/11/2023;4;45
900;Puffinus puffinus;-30,089857;-50,168413;01/11/2023;3;45
901;Puffinus puffinus;-30,092159;-50,169397;01/11/2023;4;45
902;Puffinus puffinus;-30,098863;-50,172293;01/11/2023;2;45
903;Puffinus puffinus;-30,102017;-50,173343;01/11/2023;4;45
904;Puffinus puffinus;-30,104352;-50,174324;01/11/2023;4;45
905;Puffinus puffinus;-30,109389;-50,176353;01/11/2023;4;45
906;Puffinus puffinus;-30,110352;-50,176655;01/11/2023;4;45
907;Puffinus puffinus;-30,11345;-50,17803;01/11/2023;4;45
908;Puffinus puffinus;-30,11343;-50,17799;01/11/2023;4;45
909;Puffinus puffinus;-30,12325;-50,18185;01/11/2023;4;45
910;Puffinus puffinus;-30,12403;-50,18213;01/11/2023;4;45
911;Puffinus puffinus;-30,12654;-50,18322;01/11/2023;4;45
912;Puffinus puffinus;-30,12766;-50,18363;01/11/2023;4;45
913;Puffinus puffinus;-30,12786;-50,18372;01/11/2023;5;45
914;Puffinus puffinus;-30,12882;-50,18409;01/11/2023;4;45
915;Puffinus puffinus;-30,14021;-50,18828;01/11/2023;4;45
916;Puffinus puffinus;-30,14096;-50,18861;01/11/2023;4;45
917;Puffinus puffinus;-30,14563;-50,18998;01/11/2023;4;45
918;Puffinus puffinus;-30,14558;-50,18992;01/11/2023;4;45
919;Puffinus puffinus;-30,14613;-50,1902;01/11/2023;4;45
920;Puffinus puffinus;-30,14646;-50,1903;01/11/2023;4;45
921;Puffinus puffinus;-30,14714;-50,19054;01/11/2023;4;45
922;Puffinus puffinus;-30,1594;-50,19567;01/11/2023;4;45
923;Puffinus puffinus;-30,17484;-50,20143;01/11/2023;2;45
924;Puffinus puffinus;-30,18285;-50,20456;01/11/2023;4;45
925;Puffinus puffinus;-30,19412;-50,20904;01/11/2023;4;45
926;Puffinus puffinus;-30,20312;-50,21265;01/11/2023;4;45
927;Puffinus puffinus;-30,20981;-50,21517;01/11/2023;3;45
928;Puffinus puffinus;-30,2124;-50,21611;01/11/2023;3;45
929;Puffinus puffinus;-30,2155;-50,21714;01/11/2023;3;45
930;Puffinus puffinus;-30,23252;-50,22354;01/11/2023;2;45
931;Puffinus puffinus;-30,25018;-50,23083;01/11/2023;2;45
932;Puffinus puffinus;-30,25697;-50,23336;01/11/2023;2;45
933;Puffinus puffinus;-30,27274;-50,23967;01/11/2023;2;45
934;Puffinus puffinus;-30,3302;-50,26286;01/11/2023;5;45
935;Puffinus puffinus;-30,3323;-50,26344;01/11/2023;4;45
936;Puffinus puffinus;-30,33239;-50,26359;01/11/2023;5;45
937;Puffinus puffinus;-30,36354;-50,27552;01/11/2023;4;45
938;Puffinus puffinus;-30,39649;-50,2871;01/11/2023;4;45
939;Puffinus puffinus;-30,39699;-50,28728;01/11/2023;2;45
940;Puffinus puffinus;-29,90127;-50,084037;06/11/2023;4;46
941;Puffinus puffinus;-30,079739;-50,164142;14/11/2023;2;47
942;Puffinus puffinus;-30,230619;-50,222848;14/11/2023;4;47
943;Puffinus puffinus;-30,235969;-50,225085;14/11/2023;4;47
944;Puffinus puffinus;-30,279738;-50,242557;14/11/2023;4;47
945;Puffinus puffinus;-30,313298;-50,255991;14/11/2023;4;47
946;Puffinus puffinus;-30,33508;-50,264641;14/11/2023;3;47
947;Puffinus puffinus;-29,863132;-50,065911;23/11/2023;2;48
948;Puffinus puffinus;-29,828026;-50,048036;23/11/2023;4;48
949;Puffinus puffinus;-29,7994;-50,032625;23/11/2023;3;48
950;Puffinus puffinus;-29,738355;-50,000083;23/11/2023;3;48
951;Puffinus puffinus;-29,642908;-49,945398;23/11/2023;2;48
952;Puffinus puffinus;-29,622668;-49,932878;23/11/2023;3;48
953;Puffinus puffinus;-29,607285;-49,923111;23/11/2023;3;48
954;Puffinus puffinus;-29,463781;-49,820017;23/11/2023;1;48
955;Puffinus puffinus;-29,454405;-49,812509;23/11/2023;4;48
956;Puffinus puffinus;-29,407777;-49,776278;23/11/2023;4;48
957;Puffinus puffinus;-30,067387;-50,158846;30/11/2023;3;49
958;Puffinus puffinus;NA;NA;30/11/2023;4;49
959;Puffinus puffinus;-30,162681;-50,196913;30/11/2023;4;49
960;Puffinus puffinus;-30,177697;-50,202484;30/11/2023;4;49
961;Puffinus puffinus;-30,21164;-50,215807;30/11/2023;4;49
962;Puffinus puffinus;-30,317239;-50,257541;30/11/2023;3;49
963;Puffinus puffinus;-30,320015;-50,258637;30/11/2023;4;49
964;Puffinus puffinus;-30,331951;-50,263334;30/11/2023;2;49
965;Puffinus puffinus;-30,333421;-50,263908;30/11/2023;3;49
966;Puffinus puffinus;-30,347187;-50,269212;30/11/2023;4;49
967;Puffinus puffinus;-30,354267;-50,271812;30/11/2023;4;49
968;Puffinus puffinus;-30,354669;-50,271958;30/11/2023;3;49
969;Puffinus puffinus;-30,36141;-50,274717;30/11/2023;4;49
970;Puffinus puffinus;-30,37936;-50,281269;30/11/2023;4;49
971;Puffinus puffinus;-30,391132;-50,285134;30/11/2023;4;49
972;Puffinus puffinus;-30,396776;-50,287222;30/11/2023;3;49
973;Puffinus puffinus;-30,396821;-50,287236;30/11/2023;3;49
974;Puffinus puffinus;-29,836825;-50,052671;08/12/2023;4;50
975;Puffinus puffinus;-29,79185;-50,028728;08/12/2023;4;50
976;Puffinus puffinus;-30,195146;-50,209356;12/12/2023;2;51
