ID;Especie;Latitude;Longitude;Data;Geraci;Semana
507;Thalassarche chlororhynchos;-30.114.812;-50.178.319;18/06/2019;4;25
508;Thalassarche chlororhynchos;-30.122.283;-50.181.294;18/06/2019;4;25
509;Thalassarche chlororhynchos;-30.125.697;-50.182.638;18/06/2019;4;25
510;Thalassarche chlororhynchos;-30.187.411;-50.206.246;18/06/2019;4;25
511;Thalassarche chlororhynchos;-30.200.332;-50.211.253;18/06/2019;4;25
512;Thalassarche chlororhynchos;-30.236.049;-50.225.037;18/06/2019;4;25
513;Thalassarche chlororhynchos;-30.285.493;-50.244.663;18/06/2019;4;25
514;Thalassarche chlororhynchos;-30.285.546;-50.244.826;18/06/2019;4;25
515;Thalassarche chlororhynchos;-30.295.026;-50.248.348;18/06/2019;4;25
516;Thalassarche chlororhynchos;-30.307.552;-50.253.677;18/06/2019;4;25
517;Thalassarche chlororhynchos;-30.314.473;-50.256.369;18/06/2019;4;25
518;Thalassarche chlororhynchos;-30.347.789;-50.269.771;18/06/2019;5;25
519;Thalassarche chlororhynchos;-30.379.590;-50.281.127;18/06/2019;4;25
520;Thalassarche chlororhynchos;-29.914.563;-50.090.689;27/06/2019;5;26
521;Thalassarche chlororhynchos;-29.910.002;-50.088.558;27/06/2019;5;26
522;Thalassarche chlororhynchos;-29.810.683;-50.038.859;31/07/2019;5;31
523;Thalassarche chlororhynchos;-30.070.476;-50.160.076;10/10/2019;4;41
524;Thalassarche chlororhynchos;NA;NA;24/10/2019;4;43
525;Thalassarche chlororhynchos;NA;NA;24/10/2019;4;43
526;Thalassarche chlororhynchos;NA;NA;24/10/2019;4;43
527;Thalassarche chlororhynchos;NA;NA;24/10/2019;4;43
528;Thalassarche chlororhynchos;NA;NA;24/10/2019;4;43
529;Thalassarche chlororhynchos;-30.050.162;-50.151.741;01/11/2019;5;44
530;Thalassarche chlororhynchos;-30.078.126;-50.163.675;01/11/2019;5;44
531;Thalassarche chlororhynchos;-30.188.308;-50.206.373;01/11/2019;4;44
532;Thalassarche chlororhynchos;-30.008.425;-50.132.958;20/11/2019;4;47
533;Thalassarche chlororhynchos;-30.033.553;-50.144.469;20/11/2019;4;47
534;Thalassarche chlororhynchos;-30.046.525;-50.149.986;20/11/2019;4;47
535;Thalassarche chlororhynchos;-30.137.676;-50.187.422;20/11/2019;4;47
536;Thalassarche chlororhynchos;-30.362.862;-50.275.350;20/11/2019;4;47
537;Thalassarche chlororhynchos;-30.387.399;-50.283.919;20/11/2019;4;47
538;Thalassarche chlororhynchos;-30.398.603;-50.288.034;20/11/2019;4;47
539;Thalassarche chlororhynchos;-29.946.316;-50.105.715;11/12/2019;3;50
540;Thalassarche chlororhynchos;-29.697.276;-49.977.421;11/12/2019;3;50
541;Thalassarche chlororhynchos;-29.612.494;-49.926.422;11/12/2019;4;50
542;Thalassarche chlororhynchos;-29.999.103;-50.128.753;19/12/2019;3;51
543;Thalassarche chlororhynchos;-30.235.175;-50.224.569;19/12/2019;4;51
544;Thalassarche chlororhynchos;-30.268.543;-50.237.871;19/12/2019;4;51
545;Thalassarche chlororhynchos;-30.352.147;-50.271.179;19/12/2019;4;51
546;Thalassarche chlororhynchos;-30.099.624;-50,172203;15/01/2020;4;3
547;Thalassarche chlororhynchos;-30.108.895;-50,175864;15/01/2020;3;3
548;Thalassarche chlororhynchos;-30.108.924;-50,175837;15/01/2020;4;3
549;Thalassarche chlororhynchos;-30.095.490;-50,170781;28/01/2020;4;5
550;Thalassarche chlororhynchos;-29,901398;-50,084595;25/10/2022;4;44
551;Thalassarche chlororhynchos;-29,786716;-50,025764;25/10/2022;4;44
552;Thalassarche chlororhynchos;-29,693211;-49,975346;25/10/2022;4;44
553;Thalassarche chlororhynchos;-30,052537;-50,15277;04/11/2022;4;45
554;Thalassarche chlororhynchos;-30,249594;-50,230621;04/11/2022;5;45
555;Thalassarche chlororhynchos;-29,693212;-49,975334;11/11/2022;5;46
556;Thalassarche chlororhynchos;-30,052532;-50,152771;16/11/2022;5;47
557;Thalassarche chlororhynchos;-30,238913;-50,225926;06/12/2022;4;50
558;Thalassarche chlororhynchos;-30,317641;-50,257492;05/01/2023;4;2
559;Thalassarche chlororhynchos;-30,313601;-50,255749;24/01/2023;4;5
560;Thalassarche chlororhynchos;-30,395613;-50,286762;24/01/2023;4;5
561;Thalassarche chlororhynchos;-30.317.401;-50.257.207;23/02/2023;3;9
562;Thalassarche chlororhynchos;-30,299769;-50,2506;11/07/2023;4;29
563;Thalassarche chlororhynchos;-30,36396;-50,27558;11/07/2023;4;29
564;Thalassarche chlororhynchos;-29,61767;-49,930233;18/07/2023;3;30
565;Thalassarche chlororhynchos;-29,97389;-50,117577;12/09/2023;4;38
566;Thalassarche chlororhynchos;-30,134375;-50,186382;28/09/2023;4;40
567;Thalassarche chlororhynchos;-30,271221;-50,239203;28/09/2023;4;40
568;Thalassarche chlororhynchos;-30,041662;-50,147825;01/11/2023;4;45
569;Thalassarche chlororhynchos;-30,059566;-50,155611;01/11/2023;4;45
570;Thalassarche chlororhynchos;-30,11241;-50,17757;01/11/2023;4;45
571;Thalassarche chlororhynchos;-30,31015;-50,25451;01/11/2023;3;45
572;Thalassarche chlororhynchos;-30,061664;-50,15639;30/11/2023;4;49
573;Thalassarche chlororhynchos;-30,355753;-50,272404;30/11/2023;4;49
574;Thalassarche chlororhynchos;-30,379314;-50,281207;30/11/2023;4;49
575;Thalassarche chlororhynchos;-30,048563;-50,15087;12/12/2023;4;51
576;Thalassarche chlororhynchos;-30,143128;-50,188994;12/12/2023;3;51
577;Thalassarche chlororhynchos;-29,812497;-50,039966;19/12/2023;4;52
